Date,Biochemical Oxygen Demand,Conductivity,Dissolved Oxygen,Fecal Coliform,Fecal Streptococci,Nitrate,pH,Rainfall,Temperature ,Turbidity,Total Coliform
24-02-2021,0.827882774,176.898331,7.664451577,1.615682774,1.624561423,0.063738578,7.602925218,3.2,16.50879378,2.69600793,1.651958733
25-02-2021,0.822499717,176.013645,7.660875515,1.610299717,1.617918262,0.075117469,7.593119529,3.2,16.44046354,2.86979351,1.641478152
26-02-2021,0.790370083,165.7664874,7.577875091,1.578170083,1.577838689,0.06923229,7.498411808,8.9,16.03262354,3.038990996,1.577493785
27-02-2021,0.809072449,173.3090653,7.64587804,1.596872449,1.601295904,0.0909885,7.56498732,8.9,16.27002347,2.871392265,1.615162709
28-02-2021,0.803426112,172.327837,7.641571654,1.591226112,1.594314005,0.087562559,7.554265914,14.8,16.19835126,3.12326667,1.60412344
01-03-2021,0.814336646,177.1394584,7.645871945,1.602136646,1.608024935,0.074025238,7.596054969,14.8,16.33684497,2.657541005,1.626187049
02-03-2021,0.777105943,165.0992973,7.546757064,1.564905943,1.561556038,0.096896988,7.485039754,21.2,15.86425416,2.878598855,1.551957248
03-03-2021,0.802677502,175.037285,7.634179844,1.590477502,1.593586666,0.085668856,7.573285622,21.2,16.18884871,2.681835098,1.603320966
04-03-2021,0.808125547,177.9291078,7.661822706,1.595925547,1.600459583,0.075526312,7.597634292,5.9,16.2580039,2.930823191,1.614426589
05-03-2021,0.763341511,163.2364743,7.540250859,1.551141511,1.544539058,0.060131097,7.46253731,5.9,15.68953429,3.00950451,1.525056917
06-03-2021,0.772034369,167.2572355,7.577507375,1.559834369,1.555461293,0.096550823,7.497102068,0.5,15.79987775,2.802730889,1.542629843
07-03-2021,0.758195719,163.3881606,7.547821334,1.545995719,1.53821577,0.068318118,7.460121869,0.5,15.62421578,2.459499035,1.515128508
08-03-2021,0.785751754,174.0031285,7.641069133,1.573551754,1.572710214,0.065731673,7.554457672,3.4,15.97400044,2.894346766,1.570405244
09-03-2021,0.800995485,180.3044051,7.697721682,1.588795485,1.591810873,0.086467054,7.609673982,3.4,16.1674979,2.929165042,1.601046025
10-03-2021,0.813077171,185.4942955,7.744954604,1.600877171,1.606955559,0.098159463,7.654806158,6.2,16.32085772,2.921995972,1.625351326
11-03-2021,0.790312484,178.4829995,7.688652664,1.578112484,1.578538847,0.088727746,7.589305316,6.2,16.0318924,3.049769989,1.579952444
12-03-2021,0.814567471,187.9233507,7.771978993,1.602367471,1.608893288,0.082747476,7.672962708,12.8,16.33977496,2.688135959,1.62858144
13-03-2021,0.766947101,172.2018057,7.641776683,1.554747101,1.549400079,0.082499296,7.528475538,12.8,15.73530212,2.959737322,1.533448212
14-03-2021,0.76166154,171.2916431,7.637280525,1.54946154,1.54282192,0.08449101,7.518275731,1.5,15.66820945,3.038229445,1.522973064
15-03-2021,0.787456016,181.2534136,7.725057177,1.575256016,1.575090336,0.083809981,7.606645505,1.5,15.99563361,2.57348508,1.574646419
16-03-2021,0.794236939,184.5540845,7.756310496,1.582036939,1.583588333,0.080462004,7.634616224,0.6,16.08170778,2.899729078,1.588281076
17-03-2021,0.787548073,183.1336984,7.747503815,1.575348073,1.57524561,0.078504496,7.619778524,0.6,15.99680215,2.770302488,1.574964541
18-03-2021,0.755389468,172.7919996,7.662990437,1.543189468,1.535062222,0.078531879,7.524049938,5.7,15.58859442,2.835500924,1.510696893
19-03-2021,0.786484081,184.5817523,7.766300636,1.574284081,1.573941863,0.071443128,7.628981512,5.7,15.98329628,2.901892898,1.572924033
20-03-2021,0.767282523,178.760402,7.720155757,1.555082523,1.549947791,0.075673822,7.574234418,8.9,15.73955982,2.77125777,1.534547173
21-03-2021,0.798357926,190.5282787,7.823284654,1.586157926,1.588796423,0.064453572,7.678965024,8.9,16.13401785,2.741638294,1.59671257
22-03-2021,0.793576852,189.738414,7.819842209,1.581376852,1.582820955,0.078361774,7.669836151,2.3,16.07332891,2.852333195,1.587153338
23-03-2021,0.773009492,183.4151137,7.769439671,1.560809492,1.557109129,0.070446816,7.610536645,2.3,15.81225554,2.67752506,1.546009865
24-03-2021,0.779762597,186.6454813,7.800113732,1.567562597,1.565544384,0.070211467,7.637859452,1.3,15.89797661,2.678050023,1.559495652
25-03-2021,0.771234289,184.5186024,7.785321009,1.559034289,1.554874373,0.078274947,7.61661027,1.3,15.78972187,2.953897511,1.542406949
26-03-2021,0.787023167,190.8937322,7.842677981,1.574823167,1.574597347,0.08911808,7.672449341,0.1,15.99013921,2.669353021,1.573940964
27-03-2021,0.803170724,197.385142,7.901017667,1.590970724,1.59476518,0.085936361,7.72934518,0.1,16.19510947,2.953332137,1.606180697
28-03-2021,0.772724414,187.5591918,7.820873978,1.560524414,1.55668719,0.065927027,7.638297169,0.2,15.80863688,2.922546766,1.545221071
29-03-2021,0.796354491,196.6502246,7.901264436,1.584154491,1.586201204,0.071263642,7.718770068,0.2,16.10858709,2.582324158,1.592402616
30-03-2021,0.780238379,191.8200952,7.863505088,1.568038379,1.566029006,0.085130847,7.673026222,1.9,15.90401598,2.747189404,1.560080199
31-03-2021,0.776304107,191.2433739,7.861834609,1.564104106,1.561080642,0.071682575,7.665852143,1.9,15.85407599,3.040681643,1.552109908
01-04-2021,0.787336782,195.8946114,7.831169463,1.575136782,1.574837505,0.078343762,7.706084504,6,15.99412011,2.703020994,1.574061988
02-04-2021,0.772961399,191.6423208,7.797231468,1.560761399,1.556830847,0.082371916,7.665595938,6,15.81164507,2.78548865,1.545186458
03-04-2021,0.78082181,195.1616206,7.82924032,1.56862181,1.566615495,0.070531378,7.695577661,14.9,15.9114218,2.93204022,1.560771064
04-04-2021,0.770966602,192.4692885,7.808525884,1.558766602,1.554252198,0.08046061,7.669246595,14.9,15.78632397,2.984360153,1.540913021
05-04-2021,0.821114574,210.7666789,7.965933542,1.608914574,1.616889462,0.069410421,7.833233659,7.9,16.4228811,2.825272539,1.641049965
06-04-2021,0.79105462,200.979685,7.884992162,1.57885462,1.579263424,0.073569573,7.742592307,7.9,16.04131277,2.773830546,1.580759737
07-04-2021,0.779837321,197.7757914,7.859908906,1.567637321,1.565187321,0.080924523,7.711647665,6.7,15.89892511,3.091628775,1.558143543
08-04-2021,0.794619288,203.659599,7.911938611,1.582419288,1.583606937,0.066208277,7.763109113,6.7,16.08656116,3.143870974,1.587514665
09-04-2021,0.789885927,202.700789,7.905886989,1.577685927,1.577629044,0.08134143,7.752539546,3.5,16.02647787,3.028333794,1.57784397
10-04-2021,0.78860432,202.9376332,7.909970741,1.57640432,1.575962512,0.078191147,7.75282125,3.5,16.01020969,2.892135744,1.575065681
11-04-2021,0.80221495,208.3740981,7.958169149,1.59001495,1.592907967,0.082698998,7.800258104,8.2,16.18297728,2.756094753,1.602060831
12-04-2021,0.804947595,209.9904057,7.973934688,1.592747595,1.596252648,0.080437822,7.813069769,8.2,16.21766431,2.756155894,1.607289037
13-04-2021,0.78514969,203.7079638,7.922653541,1.57294969,1.571430873,0.090026178,7.754276843,28.7,15.96635809,2.970900315,1.567445247
14-04-2021,0.784953289,204.2727992,7.929468167,1.572753289,1.57110773,0.080700499,7.757579745,28.7,15.96386506,2.958501919,1.566793639
15-04-2021,0.790231283,206.7402352,7.952414668,1.578031283,1.577624354,0.077534531,7.77814642,18,16.03086167,3.115884507,1.577080066
16-04-2021,0.758856382,196.3655378,7.866360341,1.546656382,1.53832166,0.079988435,7.682289247,18,15.63260195,3.002867134,1.514050038
17-04-2021,0.77183373,201.500327,7.911912388,1.55963373,1.5544561,0.084962694,7.727068378,10.5,15.79733092,2.671235414,1.539713919
18-04-2021,0.81784618,218.1834262,8.055453463,1.60564618,1.611881269,0.080320561,7.876568985,10.5,16.38139351,3.074294741,1.631437506
19-04-2021,0.822851273,220.4998024,8.077053426,1.610651273,1.618044117,0.080538717,7.895824112,37.3,16.44492603,2.759123049,1.641135965
20-04-2021,0.79365344,210.8308398,7.99692146,1.58145344,1.581450212,0.075470936,7.806425908,37.3,16.07430109,2.859703834,1.582418254
21-04-2021,0.80732602,216.152044,8.043986332,1.59512602,1.598441256,0.074538251,7.852957499,5.3,16.24785504,2.963569265,1.609431146
22-04-2021,0.803830633,215.449823,8.039914295,1.591630633,1.593969305,0.070112061,7.844892502,5.3,16.20348607,3.240947213,1.602097978
23-04-2021,0.848142255,231.4652643,8.177698464,1.635942255,1.649253108,0.094705098,7.988421238,14.2,16.76595907,3.420004297,1.690368806
24-04-2021,0.817996104,221.4055436,8.094174293,1.605796104,1.611461718,0.07178992,7.895548483,14.2,16.38329658,3.03488703,1.629714168
25-04-2021,0.799084908,215.2629705,8.04387285,1.586884908,1.587711079,0.076113064,7.838210223,2.1,16.14324586,2.917186511,1.591519628
26-04-2021,0.786808582,211.4273738,8.013128776,1.574608582,1.572251116,0.077792765,7.80180778,2.1,15.98741536,3.034819098,1.566585125
27-04-2021,0.777335784,208.5576477,7.99056017,1.565135784,1.560292688,0.088157961,7.774182045,3.7,15.86717168,3.095723897,1.547248093
28-04-2021,0.806654547,219.2494706,8.083060502,1.594454547,1.596820867,0.079158674,7.869536502,3.7,16.23933164,2.913179614,1.605484706
29-04-2021,0.792352239,214.6582952,8.045838185,1.580152239,1.578819903,0.091322898,7.826342703,1.1,16.05778419,3.249349763,1.576469827
30-04-2021,0.782699263,211.6786389,8.022269104,1.570499263,1.566627836,0.076597732,7.797781015,1.1,15.93525341,3.011417966,1.556744381
01-05-2021,0.795778097,216.6392509,8.066062064,1.583578097,1.582847797,0.084175404,7.841233654,10.9,16.1012706,3.059540248,1.582473445
02-05-2021,0.789799798,214.9138873,8.053090032,1.577599798,1.575243648,0.077124763,7.824087248,10.9,16.02538459,3.092275285,1.570079262
03-05-2021,0.834316142,230.8455616,8.189941016,1.622116142,1.630755147,0.100774201,7.967056471,6.1,16.59045624,3.06078884,1.658665516
04-05-2021,0.822534963,227.0569111,8.159409203,1.610334963,1.615892127,0.073450918,7.931247164,6.1,16.44091093,3.13265576,1.634648002
05-05-2021,0.809445706,222.7941428,8.124828254,1.597245706,1.599391434,0.085156306,7.891162054,0.4,16.27476143,2.912376741,1.60800575
06-05-2021,0.833833691,231.6320243,8.201400815,1.621633691,1.62973476,0.08893386,7.969881823,0.4,16.58433221,2.928585802,1.656309537
07-05-2021,0.812695688,224.5193353,8.142581413,1.600495688,1.603168109,0.086657462,7.9040041,1.1,16.31601533,2.851192818,1.61355304
08-05-2021,0.798883589,219.9541537,8.105354689,1.586683589,1.585756389,0.083150914,7.861248424,1.1,16.14069039,3.098636323,1.585440187
09-05-2021,0.837445675,233.7032977,8.223526288,1.625245675,1.633809994,0.083494028,7.984570428,2.3,16.6301812,3.158964578,1.662067683
10-05-2021,0.822947491,228.8646338,8.183923496,1.610747491,1.615535901,0.083757574,7.939384743,2.3,16.44614739,3.116356316,1.63256677
11-05-2021,0.799138113,220.7502682,8.116493034,1.586938113,1.585620496,0.084912162,7.864524183,3.4,16.14392121,3.313772526,1.584435744
12-05-2021,0.813521667,225.9865805,8.162335288,1.601321667,1.603443988,0.094028112,7.910737871,3.4,16.32649996,3.059399125,1.612683013
13-05-2021,0.803778916,222.7617778,8.136342692,1.591578916,1.591107371,0.102134193,7.880262124,17.5,16.2028296,3.172426351,1.592670253
14-05-2021,0.7968568,220.507234,8.118554785,1.5846568,1.582294371,0.080983858,7.858610077,17.5,16.11496318,2.905735694,1.578291503
15-05-2021,0.834320285,233.7706379,8.232431056,1.622120285,1.628961241,0.075441341,7.977683664,16.9,16.59050882,3.023697334,1.652676854
16-05-2021,0.850909323,238.7034,8.284128988,1.638709323,1.649532971,0.085746671,8,16.9,16.80108305,3.20073573,1.685306369
17-05-2021,0.799899405,221.9744846,8.134862198,1.587699405,1.585603971,0.107084713,7.868444673,6.1,16.15358473,3.232939402,1.582731192
18-05-2021,0.831929289,233.2848405,8.232071882,1.619729289,1.62547274,0.082026809,7.969892982,6.1,16.56015853,3.062966498,1.646229005
19-05-2021,0.813944428,227.0728738,8.180545893,1.601744428,1.602821143,0.099655992,7.91249741,1.4,16.33186631,3.106097491,1.60969088
20-05-2021,0.817670171,228.442432,8.193329266,1.605470171,1.607305916,0.09975679,7.923870863,1.4,16.37915932,2.889013565,1.616567683
21-05-2021,0.817173144,228.3168152,8.193391674,1.604973144,1.606510395,0.08218706,7.921716659,6.3,16.37285027,3.078730943,1.614992837
22-05-2021,0.814067324,227.2609004,8.18552663,1.601867324,1.6024521,0.091739319,7.911156748,6.3,16.3334263,3.282041077,1.608194466
23-05-2021,0.829629855,232.7216795,8.232933197,1.617429855,1.621727516,0.100840345,7.959712111,1.2,16.53097049,3.241672686,1.638727036
24-05-2021,0.816969059,228.2870608,8.196328795,1.604769059,1.605722098,0.086903329,7.918577212,1.2,16.37025971,3.238926944,1.612807364
25-05-2021,0.83552981,234.7627508,8.252282064,1.62332981,1.628741989,0.086767865,7.97639435,9,16.60586202,3.17755053,1.649325374
26-05-2021,0.831694387,233.3825536,8.241532205,1.619494387,1.623765093,0.084698319,7.963013684,9,16.55717679,3.179928131,1.641045805
27-05-2021,0.829948623,232.7165219,8.23680922,1.617748623,1.621398755,0.081436813,7.956138771,23.2,16.53501679,3.084931645,1.636940501
28-05-2021,0.820651203,229.390212,8.209475407,1.608451203,1.609591388,0.085533566,7.925174318,23.2,16.41699928,3.30614676,1.617727018
29-05-2021,0.827109828,231.5613402,8.228761476,1.614909828,1.617477669,0.082403837,7.944085276,1.5,16.49898233,3.272058687,1.630020937
30-05-2021,0.849355045,238.7034,8.294758126,1.637155045,1.645095841,0.090142145,8,1.5,16.7813537,3.292466082,1.673883539
31-05-2021,0.846609846,238.1561445,8.286345561,1.634409846,1.641474699,0.084215762,8,0,16.74650732,3.143038033,1.667760995
01-06-2021,0.824587585,230.3076097,8.220494217,1.612387585,1.61375599,0.093556279,7.930583299,0,16.46696605,2.898627608,1.623080198
02-06-2021,0.842835456,236.5365798,8.274077074,1.630635456,1.636373763,0.079631131,7.986412329,1.6,16.6985968,3.415213071,1.658935723
03-06-2021,0.854397161,238.7034,8.307620162,1.642197161,1.650632706,0.095575334,8,1.6,16.8453562,3.17892244,1.68141517
04-06-2021,0.817550205,227.3202417,8.197195516,1.605350205,1.604379752,0.098831582,7.901649552,2.6,16.37763651,3.128644758,1.607073732
05-06-2021,0.85371632,238.7034,8.303462037,1.64151632,1.649392129,0.07636543,8,2.6,16.83671388,3.381087188,1.678755071
06-06-2021,0.836022967,233.351671,8.24957094,1.623822967,1.627079219,0.095898963,7.955265547,2.5,16.61212195,3.221464351,1.642714301
07-06-2021,0.856767712,238.7034,8.309673809,1.644567712,1.652813036,0.103286488,8,2.5,16.87544697,3.457726508,1.683546744
08-06-2021,0.837071112,233.2174606,8.24947571,1.624871112,1.627994336,0.084377307,7.953109628,2.3,16.62542666,3.398428843,1.643493712
09-06-2021,0.821984145,227.6615404,8.202791945,1.609784145,1.608936901,0.1069422,7.902314923,2.3,16.43391908,3.418650682,1.612657356
10-06-2021,0.826107941,228.8128604,8.212992754,1.613907941,1.613892201,0.097929934,7.91236684,5.5,16.4862648,3.108798284,1.620240132
11-06-2021,0.853843152,238.2117353,8.293149985,1.641643152,1.648361112,0.089572741,7.997231285,5.5,16.83832385,3.520856772,1.675043542
12-06-2021,0.858515739,238.7034,8.304628543,1.646315739,1.654001141,0.095134063,8,0.2,16.89763568,3.382484423,1.683719702
13-06-2021,0.841516765,233.2316508,8.251561009,1.629316765,1.632551181,0.099684008,7.951470527,0.2,16.6818579,3.294084685,1.649050942
14-06-2021,0.867171673,238.7034,8.325013811,1.654971673,1.66441809,0.095618433,8,3.3,17.00751045,3.384046895,1.699688341
15-06-2021,0.832278738,229.2678902,8.218447996,1.620078738,1.620599776,0.09980625,7.915058784,3.3,16.56459429,3.09459281,1.629228652
16-06-2021,0.85876654,238.149437,8.294028522,1.64656654,1.653507021,0.089583509,7.995400371,2.3,16.90081924,3.445460431,1.681529233
17-06-2021,0.842078974,231.9037851,8.241193623,1.629878974,1.632444755,0.096842157,7.938619797,2.3,16.68899433,3.231168625,1.647478075
18-06-2021,0.852243073,235.0405163,8.267945353,1.640043073,1.644946831,0.085754009,7.96694158,0,16.81801311,3.19078593,1.667129445
19-06-2021,0.864615079,238.7034,8.301085455,1.652415079,1.660208609,0.095654411,8,0,16.97505812,3.174375324,1.691196025
20-06-2021,0.851667259,233.9509776,8.258849446,1.639467259,1.643820484,0.090136281,7.956927475,0.3,16.81070397,3.595509573,1.664622552
21-06-2021,0.860520943,236.58273,8.281202803,1.648320943,1.654684179,0.092760059,7.980772223,0.3,16.92308889,3.33383491,1.681651886
22-06-2021,0.883791218,238.7034,8.346211294,1.671591218,1.683568612,0.107626245,8,0.3,17.21847192,3.681331336,1.727514401
23-06-2021,0.860202226,235.4917268,8.27186866,1.648002226,1.653879022,0.106719661,7.970947997,0.3,16.91904324,3.368551614,1.679658586
24-06-2021,0.883813762,238.7034,8.337561671,1.671613762,1.683190213,0.102197173,8,2.9,17.21875809,3.195849664,1.726204226
25-06-2021,0.854200594,232.3521736,8.2449989,1.642000594,1.645970705,0.090903686,7.942685264,2.9,16.84286106,3.298071607,1.666301061
26-06-2021,0.881699901,238.7034,8.321915893,1.669499901,1.680142031,0.097211806,8,2.5,17.19192563,3.67507602,1.72062365
27-06-2021,0.897415707,238.7034,8.363672546,1.685215707,1.699584281,0.110659984,8,2.5,17.39141542,3.467994377,1.751380238
28-06-2021,0.837106759,224.7019531,8.17945472,1.624906759,1.62399595,0.100709382,7.873879828,1.6,16.62587914,3.416788888,1.630088523
29-06-2021,0.86483894,233.8240367,8.256588327,1.65263894,1.658459451,0.118438644,7.956841595,1.6,16.97789972,3.537270925,1.684880469
30-06-2021,0.887828797,238.7034,8.319480507,1.675628797,1.686995529,0.103771421,8,0,17.26972325,3.600548767,1.73018937
01-07-2021,0.876875291,236.8268519,8.405274821,1.664675291,1.673102942,0.103568613,7.984674768,0,17.13068407,3.706520704,1.707613345
02-07-2021,0.887256274,238.7034,8.424,1.675056274,1.685879068,0.098684982,8,0,17.26245588,3.768078505,1.727708299
03-07-2021,0.873221742,234.2840066,8.382467301,1.661021742,1.668136458,0.102758794,7.962359769,0,17.08430746,3.495862224,1.698974417
04-07-2021,0.885427286,237.9040375,8.412492668,1.673227286,1.68319466,0.101112364,7.995602076,0,17.23923947,3.354960646,1.722723083
05-07-2021,0.88292979,236.3650227,8.39868074,1.67072979,1.679874841,0.107822922,7.982101156,0,17.20753732,3.507123003,1.71706826
06-07-2021,0.905096306,238.7034,8.424,1.692896306,1.707385873,0.109593449,8,0.1,17.48890971,3.621985437,1.760744248
07-07-2021,0.892013519,238.1763901,8.412387758,1.679813519,1.690836169,0.096823856,7.999529219,0.1,17.32284233,3.44074913,1.733924605
08-07-2021,0.894625913,238.3880877,8.413270562,1.682425913,1.693906395,0.093579223,8,0,17.35600297,3.451446681,1.738498504
09-07-2021,0.884112161,233.9934618,8.375007763,1.671912161,1.680569947,0.08832288,7.962738303,0,17.22254583,3.664009826,1.716823474
10-07-2021,0.8842069,233.2998486,8.368100387,1.6720069,1.680495182,0.107830807,7.957065402,0,17.22374842,3.612352985,1.716368988
11-07-2021,0.886354667,233.3130505,8.367138281,1.674154667,1.682987826,0.094929343,7.957833152,0,17.25101126,3.634567228,1.720024308
12-07-2021,0.900657593,237.5690324,8.402129962,1.688457593,1.700675601,0.088536274,7.997101389,0,17.43256655,3.52057526,1.747993883
13-07-2021,0.889073868,232.7533833,8.360082167,1.676873868,1.6860063,0.106552456,7.95415027,0,17.28552765,3.612346346,1.724194286
14-07-2021,0.901528256,236.3399958,8.389288541,1.689328256,1.701385936,0.124029873,7.987412585,0,17.44361838,3.513432722,1.74847523
15-07-2021,0.930909239,238.7034,8.424,1.718709239,1.737925165,0.105575888,8,0,17.81656815,3.805741426,1.806613866
16-07-2021,0.913171953,238.7034,8.40787084,1.700971953,1.715567964,0.113396612,8,0,17.59141854,3.837557154,1.77052065
17-07-2021,0.895537234,231.8617074,8.347279153,1.683337234,1.693340434,0.106526108,7.949224413,0,17.36757089,3.397168415,1.734637439
18-07-2021,0.920817834,238.7034,8.414022014,1.708617834,1.724758566,0.105036077,8,0,17.68847213,3.549210471,1.784589915
19-07-2021,0.896668855,230.6190459,8.333810137,1.684468855,1.694391295,0.11517533,7.939720949,0,17.3819352,3.469718345,1.735688464
20-07-2021,0.872181962,221.2146605,8.252462868,1.659981962,1.663603254,0.103441718,7.855379803,0,17.07110893,3.610655563,1.686116598
21-07-2021,0.88959623,226.4662711,8.295445337,1.67739623,1.685193342,0.107499215,7.903951971,0,17.29215829,3.707842374,1.720352641
22-07-2021,0.8771769,221.2669616,8.249686614,1.6649769,1.66949316,0.110271537,7.85779676,0,17.13451256,3.503427848,1.69492725
23-07-2021,0.902276235,229.1902773,8.315245544,1.690076235,1.700693092,0.102103896,7.930651458,0,17.45311291,3.594388,1.74454513
24-07-2021,0.909254248,230.7624773,8.326857497,1.697054248,1.709243202,0.11493247,7.945950457,0,17.54168885,3.590115675,1.757926471
25-07-2021,0.9365148,238.7034,8.398596071,1.7243148,1.743148372,0.107460321,8,0,17.88772278,3.787508362,1.811879173
26-07-2021,0.916375832,231.4898991,8.329428159,1.704175832,1.717806075,0.102846037,7.954719421,0,17.63208723,3.774338244,1.771039282
27-07-2021,0.908883298,227.9730065,8.297710855,1.696683298,1.708273805,0.112570401,7.923961106,0,17.53698017,3.659177101,1.755498872
28-07-2021,0.926500683,233.2369792,8.340467226,1.714300683,1.730130968,0.101090483,7.972845066,2.3,17.7606078,3.807499168,1.790185082
29-07-2021,0.87967716,215.9392946,8.191707553,1.66747716,1.671439079,0.110265629,7.817193298,2.3,17.16624981,3.702676876,1.695996416
30-07-2021,0.919297186,228.8897822,8.299606349,1.707097186,1.720803756,0.11006594,7.935823764,170,17.66916966,3.75351915,1.774701951
31-07-2021,0.928785108,231.2872354,8.3179022,1.716585108,1.732505483,0.118283558,7.958798064,170,17.78960534,4.064786422,1.793150539
01-08-2021,0.894382432,218.316454,8.205731219,1.682182432,1.689346185,0.115291299,7.842457178,0,17.35291231,4.020560217,1.723825345
02-08-2021,0.936724564,232.2001066,8.321419361,1.724524564,1.742120169,0.109371999,7.969626943,0,17.89038543,3.616321578,1.80799734
03-08-2021,0.925046018,227.1705499,8.276557279,1.712846018,1.727370622,0.115840318,7.925339044,0,17.7421429,3.955987774,1.784135701
04-08-2021,0.914162741,222.4136448,8.233967617,1.701962741,1.713617524,0.12120146,7.883548238,0,17.60399518,3.960503731,1.761872473
05-08-2021,0.931653438,227.582219,8.275570384,1.719453438,1.735334298,0.115454801,7.931774778,0,17.8260147,3.662054049,1.796365213
06-08-2021,0.94536,235.9926872,8.344645569,1.73316,1.768650035,0.111647859,8,0,18.16579519,3.976048436,1.849420537
07-08-2021,0.926454162,223.8410284,8.239179538,1.714254162,1.728549401,0.101190572,7.900653999,0,17.76001729,4.095249141,1.785013986
08-08-2021,0.928427117,223.5638577,8.234448355,1.716227116,1.730876473,0.103807348,7.899576205,0,17.78506114,3.687101969,1.788496157
09-08-2021,0.918188771,219.0084587,8.193371675,1.705988771,1.717941994,0.108709002,7.859731344,0,17.65509991,3.725848232,1.767564311
10-08-2021,0.912929183,216.1916401,8.167012253,1.700729183,1.71123358,0.108658905,7.83567243,0,17.58833693,4.034364087,1.756598701
11-08-2021,0.940277271,224.7838116,8.237439358,1.728077271,1.745287414,0.110981135,7.915079089,2,17.93548199,3.924460942,1.810857292
12-08-2021,0.914563251,214.8008394,8.150191475,1.702363251,1.713016307,0.114029129,7.826089509,2,17.60907909,3.974503372,1.759000647
13-08-2021,0.930018296,219.2239261,8.185166418,1.717818296,1.732209266,0.117322369,7.867738552,0,17.8052589,3.947835127,1.789491244
14-08-2021,0.922185255,215.4933603,8.150910518,1.709985255,1.722294885,0.112932919,7.835480448,0,17.7058296,3.9617448,1.773414898
15-08-2021,0.938059853,220.0579388,8.187018317,1.725859853,1.742017859,0.117564143,7.878453352,0.3,17.90733502,3.699820698,1.804763183
16-08-2021,0.936553103,218.5368101,8.171446577,1.724353103,1.74001699,0.114370906,7.866267908,0.3,17.88820897,4.075945346,1.801358245
17-08-2021,0.94536,221.6900026,8.195511753,1.73316,1.754719933,0.098800512,7.8964831,0,18.03867862,4.100690855,1.824684392
18-08-2021,0.9247681,212.4189994,8.114106991,1.7125681,1.725059537,0.107601982,7.814068917,0,17.73861513,3.887976811,1.77703424
19-08-2021,0.929276441,212.9982159,8.116266343,1.717076441,1.730586263,0.113100837,7.820983451,0,17.7958421,3.922360595,1.785688587
20-08-2021,0.918812024,208.3359125,8.073913622,1.706612024,1.717400016,0.105363301,7.780391808,0,17.66301122,3.695524145,1.764407335
21-08-2021,0.927917927,210.5224634,8.089655371,1.715717927,1.728679677,0.119024849,7.801914988,0,17.7785977,4.019685709,1.782276748
22-08-2021,0.941527495,214.2848352,8.118742492,1.729327495,1.745591957,0.127643036,7.837742734,0,17.9513518,4.033637608,1.809163616
23-08-2021,0.94536,215.6029528,8.127059218,1.73316,1.753778413,0.123718073,7.851425157,0,18.03546523,3.939477695,1.822094483
24-08-2021,0.922320653,205.5602884,8.038935715,1.710120653,1.721393273,0.114633515,7.762117005,0,17.70754828,4.129208212,1.770116162
25-08-2021,0.94536,214.6515284,8.113167925,1.73316,1.7573451,0.126639143,7.846308227,0,18.07355205,3.906168011,1.827482402
26-08-2021,0.94536,216.5355128,8.126210797,1.73316,1.767557291,0.115230371,7.865167198,0,18.17814138,4.050681605,1.843670682
27-08-2021,0.945109083,210.5369634,8.07233441,1.732909083,1.749617104,0.112796146,7.81257075,0,17.99681497,3.807697236,1.814820665
28-08-2021,0.94536,217.7979846,8.130963446,1.73316,1.779031023,0.110143179,7.880210448,0,18.29633045,3.967094068,1.861742767
29-08-2021,0.927459911,202.3663275,7.996987768,1.715259911,1.727397129,0.113883501,7.74211244,0,17.77278384,3.947412621,1.778993955
30-08-2021,0.920536917,198.9492809,7.964953862,1.708336917,1.718668992,0.112173,7.712961648,0,17.68490629,4.013442815,1.764899986
31-08-2021,0.912596344,195.1782837,7.929896052,1.700396344,1.708672151,0.116808416,7.680613757,0,17.58411201,3.924169593,1.748781758
01-09-2021,0.94536,212.4062781,8.073028337,1.73316,1.773666085,0.115717765,7.838671945,0,18.24480525,3.964664161,1.852654474
02-09-2021,0.94536,206.9287981,8.023450913,1.73316,1.757562387,0.115716562,7.790874231,0,18.08192965,4.117231421,1.826776719
03-09-2021,0.941036387,202.1730582,7.979981248,1.728836387,1.744028657,0.117664071,7.749630884,0,17.94511789,3.923262152,1.805016686
04-09-2021,0.94536,203.1784127,7.985387046,1.73316,1.751061567,0.124293628,7.760632372,0,18.01712351,3.743634896,1.816169078
05-09-2021,0.924927787,194.5785987,7.90926247,1.712727787,1.723780585,0.124331574,7.684554677,0,17.74064213,4.269892953,1.772425078
06-09-2021,0.94536,213.4193496,8.065999422,1.73316,1.794490884,0.105446967,7.857285002,0,18.45921432,4.21499423,1.88547299
07-09-2021,0.945355643,199.787709,7.94714374,1.733155643,1.749216608,0.096906231,7.735601549,0,17.99994469,3.800255786,1.812951469
08-09-2021,0.945338516,198.8180436,7.935732012,1.733138516,1.749150912,0.123101497,7.728729866,0,17.9997273,4.111635697,1.812769587
09-09-2021,0.94536,201.3535808,7.954055663,1.73316,1.76159003,0.105936607,7.753646385,0,18.1264598,3.927600221,1.832601344
10-09-2021,0.94536,199.1374145,7.932042885,1.73316,1.757044009,0.114941259,7.735486483,0,18.08067566,4.049021189,1.825262834
11-09-2021,0.94536,196.8503813,7.909418829,1.73316,1.752229124,0.106722908,7.716689986,0,18.03212625,4.055498388,1.817500117
